State,Crop,Year,Rainfall,Temperature,Humidity,Soil_Type,Nitrogen,Phosphorus,Potassium,Area,Yield
Tripura,Maize,2017,1644,30,66,Sandy,91,59,43,2337,4.9
Tripura,Maize,2018,371,23,72,Alluvial,76,54,58,3784,2.94
Tripura,Maize,2019,1614,20,71,Loamy,70,25,34,1415,4.87
Tripura,Maize,2020,1374,20,45,Clay,96,48,50,1517,4.87
Tripura,Maize,2021,461,31,89,Laterite,68,20,23,934,3.15
Tripura,Maize,2022,1569,32,30,Loamy,50,34,60,3294,5.03
Tripura,Maize,2023,725,35,43,Black,92,48,46,3977,3.97
Tripura,Maize,2024,1104,26,43,Black,48,21,38,1153,3.39
Tripura,Barley,2015,978,16,59,Laterite,75,34,27,1328,3.83
Tripura,Barley,2016,1468,31,47,Loamy,54,27,37,2492,3.97
Tripura,Barley,2017,344,26,70,Sandy,92,51,45,1862,3.05
Tripura,Barley,2018,722,15,48,Black,80,60,37,2636,3.35
Tripura,Barley,2019,724,20,95,Loamy,83,40,24,720,3.3
Tripura,Barley,2020,1448,31,85,Black,54,35,39,4350,4.31
Tripura,Barley,2021,865,25,34,Clay,74,51,57,4067,3.48
Tripura,Barley,2022,1761,16,37,Red,45,57,59,3355,5.16
Tripura,Barley,2023,1690,25,75,Loamy,68,52,41,1498,4.6
Tripura,Barley,2024,561,29,76,Clay,86,31,20,2556,3.27
Tripura,Millets,2015,481,32,55,Alluvial,73,27,57,4499,3.23
Tripura,Millets,2016,1143,35,93,Sandy,53,26,58,3489,3.92
Tripura,Millets,2017,1764,32,42,Loamy,69,43,53,3649,4.56
Tripura,Millets,2018,975,22,59,Red,73,35,39,2785,3.53
Tripura,Millets,2019,1095,34,63,Sandy,73,45,42,2870,3.75
Tripura,Millets,2020,1189,35,92,Black,41,47,32,2627,4.05
Tripura,Millets,2021,927,17,91,Sandy,71,29,51,638,3.81
Tripura,Millets,2022,1901,23,76,Red,97,57,23,4493,5.9
Tripura,Millets,2023,556,34,93,Loamy,89,53,42,2126,3.31
Tripura,Millets,2024,1785,24,57,Red,70,38,39,3083,5.02
Tripura,Cotton,2015,777,25,75,Laterite,44,60,21,2174,2.98
Tripura,Cotton,2016,464,18,64,Sandy,42,22,57,4542,2.97
Tripura,Cotton,2017,1578,18,30,Loamy,68,54,40,1123,4.23
Tripura,Cotton,2018,839,26,36,Alluvial,41,24,51,1530,3.24
Tripura,Cotton,2019,574,17,89,Red,56,33,28,1649,3.17
Tripura,Cotton,2020,905,30,64,Loamy,82,36,26,2385,3.54
Tripura,Cotton,2021,398,27,51,Sandy,85,35,49,3770,2.56
Tripura,Cotton,2022,1917,30,41,Sandy,65,40,40,3670,5.33
Tripura,Cotton,2023,1234,34,71,Black,88,32,39,1115,4.78
Tripura,Cotton,2024,1759,31,85,Red,86,20,22,4572,5.33
Tripura,Sugarcane,2015,1824,17,72,Black,46,30,20,2159,4.49
Tripura,Sugarcane,2016,1287,35,44,Alluvial,81,37,27,1448,4.24
Tripura,Sugarcane,2017,1220,23,84,Loamy,64,38,52,3120,4.42
Tripura,Sugarcane,2018,1676,34,55,Black,52,28,55,2640,5.05
Tripura,Sugarcane,2019,1675,19,70,Clay,93,27,42,749,5.23
Tripura,Sugarcane,2020,838,32,58,Laterite,89,51,51,2918,3.86
Tripura,Sugarcane,2021,930,18,73,Alluvial,89,20,36,1251,3.43
Tripura,Sugarcane,2022,1759,24,89,Clay,95,22,59,2918,5.63
Tripura,Sugarcane,2023,1762,25,39,Red,75,51,27,3781,5.42
Tripura,Sugarcane,2024,1060,26,65,Black,67,36,60,4096,3.36
Tripura,Pulses,2015,1690,27,30,Laterite,97,54,50,3604,4.95
Tripura,Pulses,2016,1195,15,40,Clay,96,21,25,3605,4.21
Tripura,Pulses,2017,1891,29,61,Laterite,50,46,28,969,4.71
Tripura,Pulses,2018,1646,31,77,Clay,90,53,23,4099,5.08
Tripura,Pulses,2019,1088,30,89,Laterite,86,54,55,4692,3.76
Tripura,Pulses,2020,913,31,48,Laterite,65,30,33,2491,4.02
Tripura,Pulses,2021,1913,22,42,Clay,89,26,40,4952,5.48
Tripura,Pulses,2022,1801,17,72,Black,84,47,45,1066,5.54
Tripura,Pulses,2023,455,32,40,Clay,71,41,60,998,2.72
Tripura,Pulses,2024,1834,22,87,Laterite,53,43,56,4837,4.93
Tripura,Groundnut,2015,1668,22,40,Clay,40,25,54,870,4.51
Tripura,Groundnut,2016,1509,31,63,Alluvial,42,43,28,1279,4.8
Tripura,Groundnut,2017,813,23,41,Loamy,64,34,50,2901,3.2
Tripura,Groundnut,2018,733,24,76,Black,88,30,32,4135,3.68
Tripura,Groundnut,2019,1905,25,71,Laterite,88,33,22,3275,5.67
Tripura,Groundnut,2020,763,27,74,Clay,74,36,46,4549,2.95
Tripura,Groundnut,2021,1138,23,85,Laterite,91,45,60,3920,3.8
Tripura,Groundnut,2022,413,15,85,Black,73,52,43,2868,3.0
Tripura,Groundnut,2023,1923,24,44,Alluvial,82,49,30,2685,5.82
Tripura,Groundnut,2024,517,17,37,Laterite,98,39,22,910,3.48
Tripura,Soybean,2015,861,19,74,Alluvial,96,51,42,2327,4.08
Tripura,Soybean,2016,1277,17,30,Alluvial,70,56,52,3963,4.1
Tripura,Soybean,2017,368,27,69,Alluvial,83,34,56,583,2.44
Tripura,Soybean,2018,697,27,38,Alluvial,49,48,48,2054,2.73
Tripura,Soybean,2019,1561,23,45,Red,59,44,55,2606,4.16
Tripura,Soybean,2020,1739,25,55,Loamy,47,58,46,2250,5.16
Tripura,Soybean,2021,1895,25,67,Red,86,37,36,4339,5.51
Tripura,Soybean,2022,997,22,55,Loamy,68,25,41,1327,3.42
Tripura,Soybean,2023,513,29,57,Black,90,31,45,617,2.91
Tripura,Soybean,2024,518,33,68,Clay,86,33,35,1993,2.91
Tripura,Tea,2015,1600,22,61,Sandy,66,56,30,3267,5.12
Tripura,Tea,2016,429,23,64,Clay,84,33,24,1378,2.9
Tripura,Tea,2017,873,24,72,Black,59,22,30,2696,3.49
Tripura,Tea,2018,813,34,65,Black,41,20,53,1649,3.19
Tripura,Tea,2019,1224,30,52,Black,62,23,38,4303,4.38
Tripura,Tea,2020,1434,22,87,Alluvial,88,47,36,767,4.79
Tripura,Tea,2021,1471,18,35,Loamy,65,23,59,1653,4.25
Tripura,Tea,2022,973,21,54,Laterite,75,57,36,1685,3.86
Tripura,Tea,2023,1725,27,42,Black,58,21,50,2887,5.04
Tripura,Tea,2024,311,32,45,Red,89,25,56,4362,2.54
Tripura,Coffee,2015,1705,21,46,Alluvial,58,29,44,4633,4.5
Tripura,Coffee,2016,574,25,82,Alluvial,95,51,20,3062,3.2
Tripura,Coffee,2017,1555,24,93,Clay,94,36,34,2941,5.04
Tripura,Coffee,2018,1730,35,37,Laterite,76,26,41,4901,5.19
Tripura,Coffee,2019,766,34,56,Laterite,75,42,37,2266,3.49
Tripura,Coffee,2020,345,35,30,Laterite,85,53,39,4228,2.6
Tripura,Coffee,2021,806,25,53,Alluvial,100,26,58,4945,3.89
Tripura,Coffee,2022,498,27,78,Sandy,100,33,27,2072,3.36
Tripura,Coffee,2023,305,24,56,Sandy,73,43,42,3026,2.57
Tripura,Coffee,2024,1624,25,73,Loamy,51,36,46,2517,4.84
Uttar Pradesh,Rice,2015,1277,33,86,Laterite,82,29,54,3556,4.48
Uttar Pradesh,Rice,2016,1475,23,56,Black,83,60,32,1970,4.92
Uttar Pradesh,Rice,2017,800,26,53,Alluvial,85,31,51,1717,3.29
Uttar Pradesh,Rice,2018,409,33,94,Alluvial,57,39,33,1371,2.49
Uttar Pradesh,Rice,2019,384,30,78,Sandy,71,20,25,4773,2.78
Uttar Pradesh,Rice,2020,357,26,93,Loamy,70,48,26,3362,2.68
Uttar Pradesh,Rice,2021,1651,32,67,Black,70,40,55,1845,4.6
Uttar Pradesh,Rice,2022,1348,22,32,Black,99,39,24,2315,4.84
Uttar Pradesh,Rice,2023,746,22,74,Sandy,99,56,47,1654,4.04
Uttar Pradesh,Rice,2024,444,18,34,Black,42,22,23,1766,2.69
Uttar Pradesh,Wheat,2015,982,28,59,Sandy,90,55,50,4061,3.63
Uttar Pradesh,Wheat,2016,788,28,62,Loamy,82,53,53,1309,3.68
Uttar Pradesh,Wheat,2017,1087,18,42,Laterite,50,60,34,1198,4.09
Uttar Pradesh,Wheat,2018,1254,35,32,Red,64,32,55,704,4.53
Uttar Pradesh,Wheat,2019,661,28,33,Alluvial,65,32,25,3220,3.64
Uttar Pradesh,Wheat,2020,1710,23,33,Loamy,59,56,42,4230,4.71
Uttar Pradesh,Wheat,2021,1013,20,71,Loamy,95,50,52,3519,3.54
Uttar Pradesh,Wheat,2022,882,19,40,Alluvial,83,59,54,4332,3.68
Uttar Pradesh,Wheat,2023,806,34,55,Loamy,81,40,39,4725,3.49
Uttar Pradesh,Wheat,2024,1802,27,76,Laterite,83,43,26,3780,4.85
Uttar Pradesh,Maize,2015,1623,25,60,Alluvial,45,56,56,4729,4.55
Uttar Pradesh,Maize,2016,1472,21,95,Red,93,24,46,3796,4.72
Uttar Pradesh,Maize,2017,1518,22,68,Clay,52,32,28,1601,4.27
Uttar Pradesh,Maize,2018,645,22,47,Alluvial,64,53,50,2582,2.64
Uttar Pradesh,Maize,2019,1360,27,57,Sandy,61,32,27,2210,3.91
Uttar Pradesh,Maize,2020,1465,29,65,Sandy,45,29,38,4708,4.37
Uttar Pradesh,Maize,2021,1053,31,44,Red,45,56,31,3311,3.56
Uttar Pradesh,Maize,2022,1927,20,93,Black,73,46,51,2902,5.31
Uttar Pradesh,Maize,2023,737,34,60,Clay,98,29,50,1200,3.63
Uttar Pradesh,Maize,2024,482,35,59,Clay,80,47,34,4340,3.19
Uttar Pradesh,Barley,2015,905,15,89,Sandy,63,23,22,2378,3.7
Uttar Pradesh,Barley,2016,1854,23,95,Clay,93,28,32,1169,5.67
Uttar Pradesh,Barley,2017,758,32,74,Black,57,37,39,4137,3.43
Uttar Pradesh,Barley,2018,1543,24,46,Alluvial,67,57,48,3485,4.44
Uttar Pradesh,Barley,2019,428,23,54,Alluvial,52,53,57,4504,2.21
Uttar Pradesh,Barley,2020,788,29,74,Alluvial,49,38,22,4432,3.03
Uttar Pradesh,Barley,2021,1930,15,32,Loamy,90,29,60,4510,5.0
Uttar Pradesh,Barley,2022,1039,34,39,Clay,58,27,43,4980,3.89
Uttar Pradesh,Barley,2023,1245,34,42,Black,40,50,55,4111,4.24
Uttar Pradesh,Barley,2024,413,22,59,Loamy,41,22,27,4844,2.26
Uttar Pradesh,Millets,2015,1347,27,64,Laterite,60,57,54,2079,3.92
Uttar Pradesh,Millets,2016,1232,17,41,Laterite,58,27,28,4027,4.37
Uttar Pradesh,Millets,2017,1438,16,59,Clay,45,20,23,805,4.66
Uttar Pradesh,Millets,2018,1129,28,36,Black,68,60,41,1383,3.5
Uttar Pradesh,Millets,2019,445,26,86,Red,67,27,35,3354,3.19
Uttar Pradesh,Millets,2020,1176,23,80,Black,54,26,21,3130,3.62
Uttar Pradesh,Millets,2021,1849,35,65,Laterite,51,35,32,3555,5.0
Uttar Pradesh,Millets,2022,387,31,54,Clay,61,53,52,1852,2.55
Uttar Pradesh,Millets,2023,800,34,92,Red,75,56,36,1749,3.47
Uttar Pradesh,Millets,2024,1553,26,39,Laterite,47,20,43,685,4.64
Uttar Pradesh,Cotton,2015,1665,35,42,Sandy,86,56,21,3783,5.16
Uttar Pradesh,Cotton,2016,1936,22,84,Sandy,78,40,40,2715,5.07
Uttar Pradesh,Cotton,2017,1291,22,88,Red,47,48,28,2508,4.0
Uttar Pradesh,Cotton,2018,907,25,92,Sandy,71,34,54,2074,3.56
Uttar Pradesh,Cotton,2019,1708,25,40,Sandy,67,53,33,3801,5.39
Uttar Pradesh,Cotton,2020,1374,16,50,Red,89,31,59,507,4.5
Uttar Pradesh,Cotton,2021,1072,17,67,Red,93,22,36,615,4.21
Uttar Pradesh,Cotton,2022,1530,16,52,Black,86,59,34,4441,4.49
Uttar Pradesh,Cotton,2023,414,18,91,Alluvial,97,37,59,3397,2.78
Uttar Pradesh,Cotton,2024,1534,19,84,Sandy,71,50,60,3961,4.79
Uttar Pradesh,Sugarcane,2015,1443,20,42,Alluvial,75,39,54,1297,4.69
Uttar Pradesh,Sugarcane,2016,1600,29,82,Black,68,47,27,2899,4.91
Uttar Pradesh,Sugarcane,2017,356,35,90,Black,90,38,34,3865,3.33
Uttar Pradesh,Sugarcane,2018,612,20,90,Black,84,41,51,3008,3.24
Uttar Pradesh,Sugarcane,2019,1902,31,79,Black,82,53,37,1553,5.81
Uttar Pradesh,Sugarcane,2020,1161,34,75,Loamy,50,43,49,3792,3.37
Uttar Pradesh,Sugarcane,2021,1740,29,37,Loamy,75,58,59,3008,5.42
Uttar Pradesh,Sugarcane,2022,605,30,65,Black,51,38,43,2300,2.46
Uttar Pradesh,Sugarcane,2023,343,28,60,Sandy,68,46,35,4375,2.69
Uttar Pradesh,Sugarcane,2024,1094,18,82,Alluvial,96,28,27,2521,4.18
Uttar Pradesh,Pulses,2015,1216,26,51,Sandy,40,45,60,2972,4.28
Uttar Pradesh,Pulses,2016,836,18,60,Loamy,42,22,48,2965,3.11
Uttar Pradesh,Pulses,2017,1929,16,92,Alluvial,48,46,55,1142,5.52
Uttar Pradesh,Pulses,2018,1471,23,52,Black,95,39,60,2315,4.51
Uttar Pradesh,Pulses,2019,1430,22,74,Clay,49,49,31,1047,4.4
Uttar Pradesh,Pulses,2020,1347,34,86,Sandy,70,22,59,4870,4.73
Uttar Pradesh,Pulses,2021,1159,34,31,Laterite,41,41,39,976,3.62
Uttar Pradesh,Pulses,2022,1006,26,93,Loamy,56,24,41,672,3.54
Uttar Pradesh,Pulses,2023,1904,26,78,Laterite,60,32,29,4960,5.5
Uttar Pradesh,Pulses,2024,1020,25,88,Red,75,22,31,4539,3.77
Uttar Pradesh,Groundnut,2015,407,18,49,Black,43,53,50,4067,2.55
Uttar Pradesh,Groundnut,2016,1223,35,34,Alluvial,82,37,45,1665,4.4
Uttar Pradesh,Groundnut,2017,875,27,43,Laterite,56,44,59,3888,3.59
Uttar Pradesh,Groundnut,2018,1104,35,94,Clay,76,50,39,3779,4.44
Uttar Pradesh,Groundnut,2019,375,25,54,Loamy,48,26,43,2002,2.08
Uttar Pradesh,Groundnut,2020,1739,21,53,Alluvial,69,47,34,719,5.13
Uttar Pradesh,Groundnut,2021,1482,24,32,Red,99,20,35,3072,4.48
Uttar Pradesh,Groundnut,2022,1277,17,70,Laterite,70,47,37,1851,3.84
Uttar Pradesh,Groundnut,2023,1351,34,42,Clay,72,23,55,4002,4.58
Uttar Pradesh,Groundnut,2024,466,20,67,Loamy,64,21,25,815,2.35
Uttar Pradesh,Soybean,2015,1465,21,52,Laterite,57,39,34,756,4.1
Uttar Pradesh,Soybean,2016,779,35,94,Laterite,40,52,34,3861,2.87
Uttar Pradesh,Soybean,2017,853,18,92,Laterite,84,57,35,1762,3.54
Uttar Pradesh,Soybean,2018,1284,27,48,Alluvial,95,21,42,891,4.1
Uttar Pradesh,Soybean,2019,927,35,59,Red,58,55,34,1950,3.24
Uttar Pradesh,Soybean,2020,1028,31,68,Black,78,48,45,1734,3.42
Uttar Pradesh,Soybean,2021,1844,34,51,Loamy,90,25,59,1443,5.5
Uttar Pradesh,Soybean,2022,865,34,86,Loamy,66,35,59,4399,3.94
Uttar Pradesh,Soybean,2023,595,23,41,Sandy,85,20,47,4666,3.12
Uttar Pradesh,Soybean,2024,1452,31,74,Sandy,51,20,49,3365,4.48
Uttar Pradesh,Tea,2015,998,20,32,Sandy,41,57,43,2166,3.95
Uttar Pradesh,Tea,2016,780,34,77,Red,59,58,35,2667,3.25
Uttar Pradesh,Tea,2017,1938,35,83,Loamy,58,50,34,3209,5.43
Uttar Pradesh,Tea,2018,1912,23,94,Sandy,84,52,55,1097,5.76
Uttar Pradesh,Tea,2019,1390,28,91,Red,43,47,53,4164,4.57
Uttar Pradesh,Tea,2020,980,30,76,Sandy,80,28,48,708,3.57
Uttar Pradesh,Tea,2021,1388,26,45,Red,41,46,53,1345,4.45
Uttar Pradesh,Tea,2022,1830,24,32,Laterite,76,30,38,4882,5.18
Uttar Pradesh,Tea,2023,1644,17,37,Black,48,51,60,4841,4.37
Uttar Pradesh,Tea,2024,1021,30,47,Loamy,54,40,50,4472,4.11
Uttar Pradesh,Coffee,2015,1471,30,51,Laterite,86,39,40,2907,4.41
Uttar Pradesh,Coffee,2016,745,20,82,Red,55,38,39,1036,2.88
Uttar Pradesh,Coffee,2017,553,15,76,Alluvial,57,43,57,3644,2.69
Uttar Pradesh,Coffee,2018,1743,24,40,Black,42,31,33,3623,4.26
Uttar Pradesh,Coffee,2019,1013,32,33,Clay,95,34,50,4647,3.91
Uttar Pradesh,Coffee,2020,1608,32,38,Sandy,100,52,47,4401,4.74
Uttar Pradesh,Coffee,2021,757,30,38,Alluvial,41,30,45,3853,3.59
Uttar Pradesh,Coffee,2022,1450,31,79,Sandy,44,39,41,1163,4.24
Uttar Pradesh,Coffee,2023,1441,22,80,Clay,47,36,23,3019,4.44
Uttar Pradesh,Coffee,2024,400,19,69,Loamy,60,29,40,3544,2.17
Uttarakhand,Rice,2015,608,29,78,Laterite,93,51,53,3620,3.77
Uttarakhand,Rice,2016,525,17,47,Alluvial,84,43,49,1456,3.1
Uttarakhand,Rice,2017,1643,26,87,Red,68,30,50,2400,4.66
Uttarakhand,Rice,2018,1574,15,50,Black,58,58,53,3327,4.8
Uttarakhand,Rice,2019,727,35,92,Red,81,57,42,2080,3.57
Uttarakhand,Rice,2020,974,30,47,Sandy,94,25,27,3523,3.58
Uttarakhand,Rice,2021,828,27,94,Red,70,34,35,2456,3.32
Uttarakhand,Rice,2022,362,23,57,Black,69,47,40,1900,3.09
Uttarakhand,Rice,2023,687,15,74,Laterite,93,51,29,4895,3.49
Uttarakhand,Rice,2024,1580,29,60,Black,88,22,60,4461,4.38
Uttarakhand,Wheat,2015,1541,31,85,Red,96,44,51,2003,4.41
Uttarakhand,Wheat,2016,1550,24,39,Loamy,64,56,24,3139,4.16
Uttarakhand,Wheat,2017,1838,33,93,Black,97,56,45,2912,5.1
Uttarakhand,Wheat,2018,333,22,71,Red,51,40,59,1844,2.35
Uttarakhand,Wheat,2019,1775,26,80,Black,50,34,48,4575,4.45
Uttarakhand,Wheat,2020,1337,25,44,Clay,55,36,37,4040,4.13
Uttarakhand,Wheat,2021,1159,22,85,Alluvial,93,42,55,3274,3.76
Uttarakhand,Wheat,2022,548,29,87,Laterite,41,58,49,2691,2.3
Uttarakhand,Wheat,2023,457,31,56,Loamy,43,59,38,2812,2.69
Uttarakhand,Wheat,2024,1888,20,83,Clay,95,58,40,2235,5.12
Uttarakhand,Maize,2015,1829,34,90,Loamy,84,59,53,1613,5.58
Uttarakhand,Maize,2016,1988,23,60,Laterite,81,40,47,3715,5.61
Uttarakhand,Maize,2017,1018,15,51,Alluvial,83,52,45,3875,3.48
Uttarakhand,Maize,2018,1657,16,34,Laterite,45,41,46,4235,4.44
Uttarakhand,Maize,2019,688,28,68,Black,82,49,21,3702,3.55
Uttarakhand,Maize,2020,1083,30,37,Sandy,48,26,20,2470,3.24
Uttarakhand,Maize,2021,1319,15,87,Sandy,49,53,38,1858,4.17
Uttarakhand,Maize,2022,1954,17,53,Laterite,61,40,33,908,5.04
Uttarakhand,Maize,2023,1163,30,39,Loamy,78,47,48,2542,4.33
Uttarakhand,Maize,2024,687,18,93,Clay,65,38,59,3141,2.87
Uttarakhand,Barley,2015,536,19,83,Sandy,84,53,21,2582,3.59
Uttarakhand,Barley,2016,1953,21,50,Red,49,30,56,2893,5.12
Uttarakhand,Barley,2017,1478,20,61,Sandy,57,44,51,1819,4.57
Uttarakhand,Barley,2018,1597,28,35,Red,76,56,60,4411,5.15
Uttarakhand,Barley,2019,1745,16,41,Black,96,31,49,954,4.88
Uttarakhand,Barley,2020,1213,16,51,Red,68,34,52,3841,4.38
Uttarakhand,Barley,2021,601,16,94,Clay,81,48,55,3356,2.96
Uttarakhand,Barley,2022,1899,30,91,Black,77,50,22,4780,5.06
Uttarakhand,Barley,2023,1587,32,89,Clay,92,36,34,1678,5.31
Uttarakhand,Barley,2024,894,27,49,Alluvial,64,34,35,2206,3.62
Uttarakhand,Millets,2015,423,16,38,Alluvial,83,55,37,2050,2.52
Uttarakhand,Millets,2016,562,28,48,Sandy,93,40,39,1917,3.46
Uttarakhand,Millets,2017,1320,25,58,Laterite,51,29,39,3003,3.82
Uttarakhand,Millets,2018,1363,30,70,Alluvial,87,33,40,3417,4.77
Uttarakhand,Millets,2019,973,30,56,Loamy,87,59,51,3432,4.0
Uttarakhand,Millets,2020,465,22,52,Sandy,50,34,43,1134,2.4
Uttarakhand,Millets,2021,1040,28,79,Black,85,50,53,1399,4.43
Uttarakhand,Millets,2022,758,17,42,Clay,60,23,39,4806,2.87
Uttarakhand,Millets,2023,1556,23,36,Laterite,40,58,30,1784,4.27
Uttarakhand,Millets,2024,1455,19,82,Sandy,51,36,22,1555,4.52
Uttarakhand,Cotton,2015,601,15,84,Laterite,65,39,50,1278,3.44
Uttarakhand,Cotton,2016,1449,24,89,Clay,53,31,34,1854,4.41
Uttarakhand,Cotton,2017,940,18,60,Red,44,44,37,4651,3.8
Uttarakhand,Cotton,2018,361,35,33,Clay,59,29,25,2549,2.52
Uttarakhand,Cotton,2019,352,24,95,Black,79,51,28,2323,3.12
Uttarakhand,Cotton,2020,1410,28,67,Sandy,74,29,58,3748,4.87
Uttarakhand,Cotton,2021,680,23,54,Red,80,40,44,1745,2.93
Uttarakhand,Cotton,2022,547,16,90,Alluvial,93,34,49,1452,2.82
Uttarakhand,Cotton,2023,1478,35,44,Alluvial,97,44,26,1257,5.1
Uttarakhand,Cotton,2024,1732,20,92,Clay,46,45,30,936,4.45
Uttarakhand,Sugarcane,2015,1339,19,44,Red,88,59,26,1351,4.67
Uttarakhand,Sugarcane,2016,1899,28,82,Sandy,93,35,34,1384,5.29
Uttarakhand,Sugarcane,2017,777,22,60,Black,40,58,23,3364,3.23
Uttarakhand,Sugarcane,2018,1306,19,48,Red,73,24,32,3325,4.3
Uttarakhand,Sugarcane,2019,1390,20,30,Sandy,74,55,38,4738,3.94
Uttarakhand,Sugarcane,2020,1175,34,41,Alluvial,92,47,45,4512,3.98
Uttarakhand,Sugarcane,2021,1086,32,61,Alluvial,40,21,41,2822,4.0
Uttarakhand,Sugarcane,2022,538,28,33,Alluvial,62,38,47,4378,2.87
Uttarakhand,Sugarcane,2023,1815,28,32,Alluvial,68,26,37,1143,5.09
Uttarakhand,Sugarcane,2024,843,20,40,Laterite,56,54,52,1250,3.14
Uttarakhand,Pulses,2015,1331,24,37,Alluvial,43,36,55,2166,4.33
Uttarakhand,Pulses,2016,1305,26,81,Clay,79,20,22,4140,4.78
Uttarakhand,Pulses,2017,1051,34,83,Laterite,57,25,34,689,3.98
Uttarakhand,Pulses,2018,798,22,45,Red,76,37,25,3782,3.83
Uttarakhand,Pulses,2019,464,19,69,Alluvial,47,51,22,2233,2.53
Uttarakhand,Pulses,2020,1310,30,75,Red,86,34,51,3856,4.48
Uttarakhand,Pulses,2021,553,27,79,Laterite,95,54,37,4791,2.98
Uttarakhand,Pulses,2022,1421,20,43,Clay,54,21,41,1135,3.99
Uttarakhand,Pulses,2023,691,18,36,Black,47,41,43,2456,3.29
Uttarakhand,Pulses,2024,502,29,49,Laterite,71,38,42,2128,2.69
Uttarakhand,Groundnut,2015,675,26,38,Clay,83,46,48,4219,3.53
Uttarakhand,Groundnut,2016,1383,27,34,Clay,79,30,23,2660,4.19
Uttarakhand,Groundnut,2017,1208,31,95,Sandy,99,38,58,875,4.54
Uttarakhand,Groundnut,2018,1503,20,64,Clay,100,47,41,2891,5.18
Uttarakhand,Groundnut,2019,564,29,95,Red,41,58,50,2731,2.92
Uttarakhand,Groundnut,2020,1363,33,36,Red,92,48,46,811,4.5
Uttarakhand,Groundnut,2021,621,32,47,Loamy,67,31,41,1103,3.09
Uttarakhand,Groundnut,2022,1816,25,52,Black,61,32,22,2042,4.93
Uttarakhand,Groundnut,2023,1724,16,83,Sandy,83,35,30,3022,5.19
Uttarakhand,Groundnut,2024,1049,23,93,Laterite,85,41,53,4907,3.64
Uttarakhand,Soybean,2015,927,23,68,Laterite,84,21,26,2039,3.31
Uttarakhand,Soybean,2016,1352,33,66,Sandy,93,60,55,2213,4.68
Uttarakhand,Soybean,2017,1707,35,93,Sandy,90,24,31,3984,4.6
Uttarakhand,Soybean,2018,1216,35,77,Red,55,39,28,4786,3.6
Uttarakhand,Soybean,2019,493,34,79,Black,97,24,30,1367,3.62
Uttarakhand,Soybean,2020,1936,24,91,Laterite,97,44,37,3647,5.05
Uttarakhand,Soybean,2021,449,34,51,Alluvial,48,44,34,1088,2.98
Uttarakhand,Soybean,2022,303,21,48,Laterite,40,51,53,2749,2.0
Uttarakhand,Soybean,2023,1276,32,56,Red,84,49,51,4816,4.81
Uttarakhand,Soybean,2024,546,17,41,Loamy,56,29,22,2747,3.07
Uttarakhand,Tea,2015,1955,20,50,Alluvial,56,25,27,1652,5.22
Uttarakhand,Tea,2016,1820,26,52,Laterite,44,51,58,4786,5.31
Uttarakhand,Tea,2017,1723,25,64,Clay,99,34,48,1672,5.38
Uttarakhand,Tea,2018,940,34,62,Laterite,91,38,37,3675,4.19
Uttarakhand,Tea,2019,1421,18,83,Sandy,44,35,55,1544,3.81
Uttarakhand,Tea,2020,1429,16,77,Clay,93,54,40,4552,4.34
Uttarakhand,Tea,2021,1877,28,61,Red,69,47,44,1451,5.65
Uttarakhand,Tea,2022,710,35,83,Black,83,53,60,2388,3.42
Uttarakhand,Tea,2023,968,23,61,Sandy,95,31,41,2180,3.77
Uttarakhand,Tea,2024,783,18,74,Sandy,97,23,20,3029,3.41
Uttarakhand,Coffee,2015,1651,35,87,Loamy,67,42,47,2126,4.62
Uttarakhand,Coffee,2016,1326,18,73,Clay,58,50,20,3736,4.38
Uttarakhand,Coffee,2017,1749,27,34,Clay,48,52,48,916,4.99
Uttarakhand,Coffee,2018,363,19,33,Clay,100,25,43,3606,3.42
Uttarakhand,Coffee,2019,1587,18,60,Alluvial,64,21,39,3778,5.0
Uttarakhand,Coffee,2020,750,29,83,Loamy,74,40,58,4104,3.32
Uttarakhand,Coffee,2021,864,32,49,Red,59,42,39,1735,3.72
Uttarakhand,Coffee,2022,347,23,95,Black,86,25,29,1978,2.87
Uttarakhand,Coffee,2023,1550,35,68,Alluvial,67,35,31,4951,5.01
Uttarakhand,Coffee,2024,517,31,45,Clay,56,56,27,4694,3.08
West Bengal,Rice,2015,626,35,46,Alluvial,68,53,46,4646,3.37
West Bengal,Rice,2016,1268,34,67,Sandy,80,53,23,1581,4.18
West Bengal,Rice,2017,968,19,52,Clay,68,41,51,3679,3.83
West Bengal,Rice,2018,1909,20,36,Laterite,42,48,37,543,4.98
West Bengal,Rice,2019,640,31,60,Laterite,69,32,54,2701,2.75
West Bengal,Rice,2020,1446,31,77,Black,85,39,44,1674,4.14
West Bengal,Rice,2021,1282,18,91,Sandy,54,60,35,2973,4.33
West Bengal,Rice,2022,1099,17,44,Black,68,22,60,2292,3.44
West Bengal,Rice,2023,602,25,54,Alluvial,60,20,45,3346,3.2
West Bengal,Rice,2024,774,18,59,Alluvial,69,32,53,635,3.06
West Bengal,Wheat,2015,1565,28,40,Loamy,81,38,56,2316,4.94
West Bengal,Wheat,2016,993,34,73,Sandy,89,48,36,3208,3.85
West Bengal,Wheat,2017,1436,16,43,Red,43,20,41,4760,4.13
West Bengal,Wheat,2018,891,34,63,Sandy,98,31,46,2258,3.64
